,date,month,hour,holiday,weekday,Member type,count
3503,2018-03-19,March,14,No,Monday,Casual,200
3504,2018-03-19,March,14,No,Monday,Member,247
3505,2018-03-19,March,15,No,Monday,Casual,154
3506,2018-03-19,March,15,No,Monday,Member,341
3507,2018-03-19,March,16,No,Monday,Casual,179
3508,2018-03-19,March,16,No,Monday,Member,610
3509,2018-03-19,March,17,No,Monday,Casual,201
3510,2018-03-19,March,17,No,Monday,Member,1144
3511,2018-03-19,March,18,No,Monday,Casual,143
3512,2018-03-19,March,18,No,Monday,Member,940
3513,2018-03-19,March,19,No,Monday,Casual,97
3514,2018-03-19,March,19,No,Monday,Member,545
3515,2018-03-19,March,20,No,Monday,Casual,49
3516,2018-03-19,March,20,No,Monday,Member,318
3517,2018-03-19,March,21,No,Monday,Casual,33
3518,2018-03-19,March,21,No,Monday,Member,215
3519,2018-03-19,March,22,No,Monday,Casual,15
3520,2018-03-19,March,22,No,Monday,Member,102
3521,2018-03-19,March,23,No,Monday,Casual,15
3522,2018-03-19,March,23,No,Monday,Member,52
3523,2018-03-20,March,0,No,Tuesday,Casual,5
3524,2018-03-20,March,0,No,Tuesday,Member,18
3525,2018-03-20,March,1,No,Tuesday,Casual,1
3526,2018-03-20,March,1,No,Tuesday,Member,7
3527,2018-03-20,March,2,No,Tuesday,Member,5
3528,2018-03-20,March,3,No,Tuesday,Casual,2
3529,2018-03-20,March,3,No,Tuesday,Member,1
3530,2018-03-20,March,4,No,Tuesday,Member,12
3531,2018-03-20,March,5,No,Tuesday,Casual,1
3532,2018-03-20,March,5,No,Tuesday,Member,44
3533,2018-03-20,March,6,No,Tuesday,Member,70
3534,2018-03-20,March,7,No,Tuesday,Member,128
3535,2018-03-20,March,8,No,Tuesday,Casual,7
3536,2018-03-20,March,8,No,Tuesday,Member,260
3537,2018-03-20,March,9,No,Tuesday,Casual,10
3538,2018-03-20,March,9,No,Tuesday,Member,186
3539,2018-03-20,March,10,No,Tuesday,Casual,3
3540,2018-03-20,March,10,No,Tuesday,Member,46
3541,2018-03-20,March,11,No,Tuesday,Casual,5
3542,2018-03-20,March,11,No,Tuesday,Member,43
3543,2018-03-20,March,12,No,Tuesday,Casual,1
3544,2018-03-20,March,12,No,Tuesday,Member,33
3545,2018-03-20,March,13,No,Tuesday,Casual,1
3546,2018-03-20,March,13,No,Tuesday,Member,45
3547,2018-03-20,March,14,No,Tuesday,Casual,2
3548,2018-03-20,March,14,No,Tuesday,Member,51
3549,2018-03-20,March,15,No,Tuesday,Casual,2
3550,2018-03-20,March,15,No,Tuesday,Member,62
3551,2018-03-20,March,16,No,Tuesday,Casual,3
3552,2018-03-20,March,16,No,Tuesday,Member,129
3553,2018-03-20,March,17,No,Tuesday,Casual,8
3554,2018-03-20,March,17,No,Tuesday,Member,277
3555,2018-03-20,March,18,No,Tuesday,Casual,5
3556,2018-03-20,March,18,No,Tuesday,Member,285
3557,2018-03-20,March,19,No,Tuesday,Casual,3
3558,2018-03-20,March,19,No,Tuesday,Member,133
3559,2018-03-20,March,20,No,Tuesday,Casual,3
3560,2018-03-20,March,20,No,Tuesday,Member,110
3561,2018-03-20,March,21,No,Tuesday,Casual,4
3562,2018-03-20,March,21,No,Tuesday,Member,64
3563,2018-03-20,March,22,No,Tuesday,Casual,2
3564,2018-03-20,March,22,No,Tuesday,Member,37
3565,2018-03-20,March,23,No,Tuesday,Casual,2
3566,2018-03-20,March,23,No,Tuesday,Member,24
3567,2018-03-21,March,0,No,Wednesday,Casual,2
3568,2018-03-21,March,0,No,Wednesday,Member,6
3569,2018-03-21,March,1,No,Wednesday,Casual,1
3570,2018-03-21,March,1,No,Wednesday,Member,3
3571,2018-03-21,March,2,No,Wednesday,Casual,1
3572,2018-03-21,March,2,No,Wednesday,Member,6
3573,2018-03-21,March,3,No,Wednesday,Member,4
3574,2018-03-21,March,4,No,Wednesday,Member,8
3575,2018-03-21,March,5,No,Wednesday,Member,23
3576,2018-03-21,March,6,No,Wednesday,Member,41
3577,2018-03-21,March,7,No,Wednesday,Casual,2
3578,2018-03-21,March,7,No,Wednesday,Member,50
3579,2018-03-21,March,8,No,Wednesday,Casual,4
3580,2018-03-21,March,8,No,Wednesday,Member,82
3581,2018-03-21,March,9,No,Wednesday,Member,43
3582,2018-03-21,March,10,No,Wednesday,Casual,3
3583,2018-03-21,March,10,No,Wednesday,Member,19
3584,2018-03-21,March,11,No,Wednesday,Casual,3
3585,2018-03-21,March,11,No,Wednesday,Member,30
3586,2018-03-21,March,12,No,Wednesday,Casual,3
3587,2018-03-21,March,12,No,Wednesday,Member,31
3588,2018-03-21,March,13,No,Wednesday,Casual,3
3589,2018-03-21,March,13,No,Wednesday,Member,33
3590,2018-03-21,March,14,No,Wednesday,Casual,3
3591,2018-03-21,March,14,No,Wednesday,Member,41
3592,2018-03-21,March,15,No,Wednesday,Casual,2
3593,2018-03-21,March,15,No,Wednesday,Member,62
3594,2018-03-21,March,16,No,Wednesday,Casual,6
3595,2018-03-21,March,16,No,Wednesday,Member,85
3596,2018-03-21,March,17,No,Wednesday,Casual,6
3597,2018-03-21,March,17,No,Wednesday,Member,146
3598,2018-03-21,March,18,No,Wednesday,Casual,6
3599,2018-03-21,March,18,No,Wednesday,Member,154
3600,2018-03-21,March,19,No,Wednesday,Casual,5
3601,2018-03-21,March,19,No,Wednesday,Member,123
3602,2018-03-21,March,20,No,Wednesday,Casual,1
3603,2018-03-21,March,20,No,Wednesday,Member,89
3604,2018-03-21,March,21,No,Wednesday,Casual,4
3605,2018-03-21,March,21,No,Wednesday,Member,72
3606,2018-03-21,March,22,No,Wednesday,Casual,4
3607,2018-03-21,March,22,No,Wednesday,Member,58
3608,2018-03-21,March,23,No,Wednesday,Member,30
3609,2018-03-22,March,0,No,Thursday,Casual,2
3610,2018-03-22,March,0,No,Thursday,Member,20
3611,2018-03-22,March,1,No,Thursday,Member,9
3612,2018-03-22,March,2,No,Thursday,Member,2
3613,2018-03-22,March,3,No,Thursday,Member,7
3614,2018-03-22,March,4,No,Thursday,Member,14
3615,2018-03-22,March,5,No,Thursday,Casual,1
3616,2018-03-22,March,5,No,Thursday,Member,35
3617,2018-03-22,March,6,No,Thursday,Casual,2
3618,2018-03-22,March,6,No,Thursday,Member,110
3619,2018-03-22,March,7,No,Thursday,Casual,8
3620,2018-03-22,March,7,No,Thursday,Member,296
3621,2018-03-22,March,8,No,Thursday,Casual,26
3622,2018-03-22,March,8,No,Thursday,Member,548
3623,2018-03-22,March,9,No,Thursday,Casual,16
3624,2018-03-22,March,9,No,Thursday,Member,466
3625,2018-03-22,March,10,No,Thursday,Casual,19
3626,2018-03-22,March,10,No,Thursday,Member,256
3627,2018-03-22,March,11,No,Thursday,Casual,22
3628,2018-03-22,March,11,No,Thursday,Member,163
3629,2018-03-22,March,12,No,Thursday,Casual,22
3630,2018-03-22,March,12,No,Thursday,Member,245
3631,2018-03-22,March,13,No,Thursday,Casual,31
3632,2018-03-22,March,13,No,Thursday,Member,194
3633,2018-03-22,March,14,No,Thursday,Casual,36
3634,2018-03-22,March,14,No,Thursday,Member,236
3635,2018-03-22,March,15,No,Thursday,Casual,72
3636,2018-03-22,March,15,No,Thursday,Member,284
3637,2018-03-22,March,16,No,Thursday,Casual,80
3638,2018-03-22,March,16,No,Thursday,Member,439
3639,2018-03-22,March,17,No,Thursday,Casual,86
3640,2018-03-22,March,17,No,Thursday,Member,891
3641,2018-03-22,March,18,No,Thursday,Casual,60
3642,2018-03-22,March,18,No,Thursday,Member,752
3643,2018-03-22,March,19,No,Thursday,Casual,30
3644,2018-03-22,March,19,No,Thursday,Member,432
3645,2018-03-22,March,20,No,Thursday,Casual,15
3646,2018-03-22,March,20,No,Thursday,Member,258
3647,2018-03-22,March,21,No,Thursday,Casual,6
3648,2018-03-22,March,21,No,Thursday,Member,230
3649,2018-03-22,March,22,No,Thursday,Casual,6
3650,2018-03-22,March,22,No,Thursday,Member,116
3651,2018-03-22,March,23,No,Thursday,Casual,15
3652,2018-03-22,March,23,No,Thursday,Member,70
3653,2018-03-23,March,0,No,Friday,Casual,5
3654,2018-03-23,March,0,No,Friday,Member,45
3655,2018-03-23,March,1,No,Friday,Casual,5
3656,2018-03-23,March,1,No,Friday,Member,17
3657,2018-03-23,March,2,No,Friday,Casual,1
3658,2018-03-23,March,2,No,Friday,Member,7
3659,2018-03-23,March,3,No,Friday,Member,6
3660,2018-03-23,March,4,No,Friday,Casual,1
3661,2018-03-23,March,4,No,Friday,Member,12
3662,2018-03-23,March,5,No,Friday,Casual,2
3663,2018-03-23,March,5,No,Friday,Member,56
3664,2018-03-23,March,6,No,Friday,Casual,4
3665,2018-03-23,March,6,No,Friday,Member,185
3666,2018-03-23,March,7,No,Friday,Casual,12
3667,2018-03-23,March,7,No,Friday,Member,466
3668,2018-03-23,March,8,No,Friday,Casual,28
3669,2018-03-23,March,8,No,Friday,Member,854
3670,2018-03-23,March,9,No,Friday,Casual,24
3671,2018-03-23,March,9,No,Friday,Member,466
3672,2018-03-23,March,10,No,Friday,Casual,64
3673,2018-03-23,March,10,No,Friday,Member,223
3674,2018-03-23,March,11,No,Friday,Casual,75
3675,2018-03-23,March,11,No,Friday,Member,261
3676,2018-03-23,March,12,No,Friday,Casual,94
3677,2018-03-23,March,12,No,Friday,Member,285
3678,2018-03-23,March,13,No,Friday,Casual,149
3679,2018-03-23,March,13,No,Friday,Member,305
3680,2018-03-23,March,14,No,Friday,Casual,122
3681,2018-03-23,March,14,No,Friday,Member,313
3682,2018-03-23,March,15,No,Friday,Casual,166
3683,2018-03-23,March,15,No,Friday,Member,401
3684,2018-03-23,March,16,No,Friday,Casual,187
3685,2018-03-23,March,16,No,Friday,Member,545
3686,2018-03-23,March,17,No,Friday,Casual,151
3687,2018-03-23,March,17,No,Friday,Member,938
3688,2018-03-23,March,18,No,Friday,Casual,123
3689,2018-03-23,March,18,No,Friday,Member,700
3690,2018-03-23,March,19,No,Friday,Casual,78
3691,2018-03-23,March,19,No,Friday,Member,422
3692,2018-03-23,March,20,No,Friday,Casual,48
3693,2018-03-23,March,20,No,Friday,Member,219
3694,2018-03-23,March,21,No,Friday,Casual,48
3695,2018-03-23,March,21,No,Friday,Member,180
3696,2018-03-23,March,22,No,Friday,Casual,19
3697,2018-03-23,March,22,No,Friday,Member,107
3698,2018-03-23,March,23,No,Friday,Casual,19
3699,2018-03-23,March,23,No,Friday,Member,84
3700,2018-03-24,March,0,No,Saturday,Casual,16
3701,2018-03-24,March,0,No,Saturday,Member,71
3702,2018-03-24,March,1,No,Saturday,Casual,9
3703,2018-03-24,March,1,No,Saturday,Member,46
3704,2018-03-24,March,2,No,Saturday,Casual,5
3705,2018-03-24,March,2,No,Saturday,Member,29
3706,2018-03-24,March,3,No,Saturday,Casual,1
3707,2018-03-24,March,3,No,Saturday,Member,14
3708,2018-03-24,March,4,No,Saturday,Member,11
3709,2018-03-24,March,5,No,Saturday,Casual,4
3710,2018-03-24,March,5,No,Saturday,Member,16
3711,2018-03-24,March,6,No,Saturday,Casual,10
3712,2018-03-24,March,6,No,Saturday,Member,38
3713,2018-03-24,March,7,No,Saturday,Casual,13
3714,2018-03-24,March,7,No,Saturday,Member,82
3715,2018-03-24,March,8,No,Saturday,Casual,25
3716,2018-03-24,March,8,No,Saturday,Member,228
3717,2018-03-24,March,9,No,Saturday,Casual,103
3718,2018-03-24,March,9,No,Saturday,Member,360
3719,2018-03-24,March,10,No,Saturday,Casual,188
3720,2018-03-24,March,10,No,Saturday,Member,529
3721,2018-03-24,March,11,No,Saturday,Casual,266
3722,2018-03-24,March,11,No,Saturday,Member,623
3723,2018-03-24,March,12,No,Saturday,Casual,325
3724,2018-03-24,March,12,No,Saturday,Member,493
3725,2018-03-24,March,13,No,Saturday,Casual,384
3726,2018-03-24,March,13,No,Saturday,Member,553
3727,2018-03-24,March,14,No,Saturday,Casual,533
3728,2018-03-24,March,14,No,Saturday,Member,655
3729,2018-03-24,March,15,No,Saturday,Casual,476
3730,2018-03-24,March,15,No,Saturday,Member,682
3731,2018-03-24,March,16,No,Saturday,Casual,372
3732,2018-03-24,March,16,No,Saturday,Member,538
3733,2018-03-24,March,17,No,Saturday,Casual,325
3734,2018-03-24,March,17,No,Saturday,Member,418
3735,2018-03-24,March,18,No,Saturday,Casual,212
3736,2018-03-24,March,18,No,Saturday,Member,378
3737,2018-03-24,March,19,No,Saturday,Casual,123
3738,2018-03-24,March,19,No,Saturday,Member,289
3739,2018-03-24,March,20,No,Saturday,Casual,65
3740,2018-03-24,March,20,No,Saturday,Member,169
3741,2018-03-24,March,21,No,Saturday,Casual,40
3742,2018-03-24,March,21,No,Saturday,Member,130
3743,2018-03-24,March,22,No,Saturday,Casual,41
3744,2018-03-24,March,22,No,Saturday,Member,117
3745,2018-03-24,March,23,No,Saturday,Casual,18
3746,2018-03-24,March,23,No,Saturday,Member,123
3747,2018-03-25,March,0,No,Sunday,Casual,7
3748,2018-03-25,March,0,No,Sunday,Member,91
3749,2018-03-25,March,1,No,Sunday,Casual,13
3750,2018-03-25,March,1,No,Sunday,Member,55
3751,2018-03-25,March,2,No,Sunday,Casual,16
3752,2018-03-25,March,2,No,Sunday,Member,49
3753,2018-03-25,March,3,No,Sunday,Casual,12
3754,2018-03-25,March,3,No,Sunday,Member,23
3755,2018-03-25,March,4,No,Sunday,Member,6
3756,2018-03-25,March,5,No,Sunday,Member,9
3757,2018-03-25,March,6,No,Sunday,Casual,2
3758,2018-03-25,March,6,No,Sunday,Member,16
3759,2018-03-25,March,7,No,Sunday,Casual,6
3760,2018-03-25,March,7,No,Sunday,Member,50
3761,2018-03-25,March,8,No,Sunday,Casual,26
3762,2018-03-25,March,8,No,Sunday,Member,111
3763,2018-03-25,March,9,No,Sunday,Casual,53
3764,2018-03-25,March,9,No,Sunday,Member,213
3765,2018-03-25,March,10,No,Sunday,Casual,150
3766,2018-03-25,March,10,No,Sunday,Member,296
3767,2018-03-25,March,11,No,Sunday,Casual,178
3768,2018-03-25,March,11,No,Sunday,Member,359
3769,2018-03-25,March,12,No,Sunday,Casual,209
3770,2018-03-25,March,12,No,Sunday,Member,392
3771,2018-03-25,March,13,No,Sunday,Casual,281
3772,2018-03-25,March,13,No,Sunday,Member,380
3773,2018-03-25,March,14,No,Sunday,Casual,285
3774,2018-03-25,March,14,No,Sunday,Member,397
3775,2018-03-25,March,15,No,Sunday,Casual,300
3776,2018-03-25,March,15,No,Sunday,Member,430
3777,2018-03-25,March,16,No,Sunday,Casual,249
3778,2018-03-25,March,16,No,Sunday,Member,406
3779,2018-03-25,March,17,No,Sunday,Casual,200
3780,2018-03-25,March,17,No,Sunday,Member,360
3781,2018-03-25,March,18,No,Sunday,Casual,115
3782,2018-03-25,March,18,No,Sunday,Member,306
3783,2018-03-25,March,19,No,Sunday,Casual,104
3784,2018-03-25,March,19,No,Sunday,Member,209
3785,2018-03-25,March,20,No,Sunday,Casual,39
3786,2018-03-25,March,20,No,Sunday,Member,163
3787,2018-03-25,March,21,No,Sunday,Casual,31
3788,2018-03-25,March,21,No,Sunday,Member,105
3789,2018-03-25,March,22,No,Sunday,Casual,8
3790,2018-03-25,March,22,No,Sunday,Member,89
3791,2018-03-25,March,23,No,Sunday,Casual,7
3792,2018-03-25,March,23,No,Sunday,Member,41
3793,2018-03-26,March,0,No,Monday,Casual,3
3794,2018-03-26,March,0,No,Monday,Member,19
3795,2018-03-26,March,1,No,Monday,Casual,5
3796,2018-03-26,March,1,No,Monday,Member,12
3797,2018-03-26,March,2,No,Monday,Member,4
3798,2018-03-26,March,3,No,Monday,Casual,2
3799,2018-03-26,March,3,No,Monday,Member,2
3800,2018-03-26,March,4,No,Monday,Casual,1
3801,2018-03-26,March,4,No,Monday,Member,19
3802,2018-03-26,March,5,No,Monday,Casual,1
3803,2018-03-26,March,5,No,Monday,Member,69
3804,2018-03-26,March,6,No,Monday,Casual,4
3805,2018-03-26,March,6,No,Monday,Member,203
3806,2018-03-26,March,7,No,Monday,Casual,15
3807,2018-03-26,March,7,No,Monday,Member,516
3808,2018-03-26,March,8,No,Monday,Casual,33
3809,2018-03-26,March,8,No,Monday,Member,905
3810,2018-03-26,March,9,No,Monday,Casual,56
3811,2018-03-26,March,9,No,Monday,Member,473
3812,2018-03-26,March,10,No,Monday,Casual,128
3813,2018-03-26,March,10,No,Monday,Member,210
3814,2018-03-26,March,11,No,Monday,Casual,191
3815,2018-03-26,March,11,No,Monday,Member,222
3816,2018-03-26,March,12,No,Monday,Casual,199
3817,2018-03-26,March,12,No,Monday,Member,274
3818,2018-03-26,March,13,No,Monday,Casual,218
3819,2018-03-26,March,13,No,Monday,Member,258
3820,2018-03-26,March,14,No,Monday,Casual,191
3821,2018-03-26,March,14,No,Monday,Member,282
3822,2018-03-26,March,15,No,Monday,Casual,227
3823,2018-03-26,March,15,No,Monday,Member,361
3824,2018-03-26,March,16,No,Monday,Casual,234
3825,2018-03-26,March,16,No,Monday,Member,571
3826,2018-03-26,March,17,No,Monday,Casual,253
3827,2018-03-26,March,17,No,Monday,Member,1053
3828,2018-03-26,March,18,No,Monday,Casual,196
3829,2018-03-26,March,18,No,Monday,Member,807
3830,2018-03-26,March,19,No,Monday,Casual,75
3831,2018-03-26,March,19,No,Monday,Member,488
3832,2018-03-26,March,20,No,Monday,Casual,24
3833,2018-03-26,March,20,No,Monday,Member,299
3834,2018-03-26,March,21,No,Monday,Casual,33
3835,2018-03-26,March,21,No,Monday,Member,163
3836,2018-03-26,March,22,No,Monday,Casual,16
3837,2018-03-26,March,22,No,Monday,Member,103
3838,2018-03-26,March,23,No,Monday,Casual,10
3839,2018-03-26,March,23,No,Monday,Member,47
3840,2018-03-27,March,0,No,Tuesday,Casual,6
3841,2018-03-27,March,0,No,Tuesday,Member,17
3842,2018-03-27,March,1,No,Tuesday,Casual,2
3843,2018-03-27,March,1,No,Tuesday,Member,7
3844,2018-03-27,March,2,No,Tuesday,Member,1
3845,2018-03-27,March,3,No,Tuesday,Member,2
3846,2018-03-27,March,4,No,Tuesday,Member,17
3847,2018-03-27,March,5,No,Tuesday,Casual,2
3848,2018-03-27,March,5,No,Tuesday,Member,63
3849,2018-03-27,March,6,No,Tuesday,Casual,6
3850,2018-03-27,March,6,No,Tuesday,Member,219
3851,2018-03-27,March,7,No,Tuesday,Casual,17
3852,2018-03-27,March,7,No,Tuesday,Member,589
3853,2018-03-27,March,8,No,Tuesday,Casual,36
3854,2018-03-27,March,8,No,Tuesday,Member,1016
3855,2018-03-27,March,9,No,Tuesday,Casual,65
3856,2018-03-27,March,9,No,Tuesday,Member,508
3857,2018-03-27,March,10,No,Tuesday,Casual,114
3858,2018-03-27,March,10,No,Tuesday,Member,206
3859,2018-03-27,March,11,No,Tuesday,Casual,108
3860,2018-03-27,March,11,No,Tuesday,Member,228
3861,2018-03-27,March,12,No,Tuesday,Casual,113
3862,2018-03-27,March,12,No,Tuesday,Member,238
3863,2018-03-27,March,13,No,Tuesday,Casual,69
3864,2018-03-27,March,13,No,Tuesday,Member,255
3865,2018-03-27,March,14,No,Tuesday,Casual,105
3866,2018-03-27,March,14,No,Tuesday,Member,182
3867,2018-03-27,March,15,No,Tuesday,Casual,112
3868,2018-03-27,March,15,No,Tuesday,Member,297
3869,2018-03-27,March,16,No,Tuesday,Casual,129
3870,2018-03-27,March,16,No,Tuesday,Member,474
3871,2018-03-27,March,17,No,Tuesday,Casual,95
3872,2018-03-27,March,17,No,Tuesday,Member,912
3873,2018-03-27,March,18,No,Tuesday,Casual,76
3874,2018-03-27,March,18,No,Tuesday,Member,629
3875,2018-03-27,March,19,No,Tuesday,Casual,17
3876,2018-03-27,March,19,No,Tuesday,Member,361
3877,2018-03-27,March,20,No,Tuesday,Casual,26
3878,2018-03-27,March,20,No,Tuesday,Member,233
3879,2018-03-27,March,21,No,Tuesday,Casual,22
3880,2018-03-27,March,21,No,Tuesday,Member,207
3881,2018-03-27,March,22,No,Tuesday,Casual,14
3882,2018-03-27,March,22,No,Tuesday,Member,104
3883,2018-03-27,March,23,No,Tuesday,Casual,17
3884,2018-03-27,March,23,No,Tuesday,Member,60
3885,2018-03-28,March,0,No,Wednesday,Casual,7
3886,2018-03-28,March,0,No,Wednesday,Member,21
3887,2018-03-28,March,1,No,Wednesday,Casual,1
3888,2018-03-28,March,1,No,Wednesday,Member,6
3889,2018-03-28,March,2,No,Wednesday,Casual,2
3890,2018-03-28,March,2,No,Wednesday,Member,4
3891,2018-03-28,March,3,No,Wednesday,Casual,2
3892,2018-03-28,March,3,No,Wednesday,Member,3
3893,2018-03-28,March,4,No,Wednesday,Member,9
3894,2018-03-28,March,5,No,Wednesday,Casual,4
3895,2018-03-28,March,5,No,Wednesday,Member,71
3896,2018-03-28,March,6,No,Wednesday,Casual,3
3897,2018-03-28,March,6,No,Wednesday,Member,199
3898,2018-03-28,March,7,No,Wednesday,Casual,18
3899,2018-03-28,March,7,No,Wednesday,Member,491
3900,2018-03-28,March,8,No,Wednesday,Casual,31
3901,2018-03-28,March,8,No,Wednesday,Member,1024
3902,2018-03-28,March,9,No,Wednesday,Casual,70
3903,2018-03-28,March,9,No,Wednesday,Member,523
3904,2018-03-28,March,10,No,Wednesday,Casual,149
3905,2018-03-28,March,10,No,Wednesday,Member,213
3906,2018-03-28,March,11,No,Wednesday,Casual,178
3907,2018-03-28,March,11,No,Wednesday,Member,244
3908,2018-03-28,March,12,No,Wednesday,Casual,176
3909,2018-03-28,March,12,No,Wednesday,Member,328
3910,2018-03-28,March,13,No,Wednesday,Casual,166
3911,2018-03-28,March,13,No,Wednesday,Member,283
3912,2018-03-28,March,14,No,Wednesday,Casual,196
3913,2018-03-28,March,14,No,Wednesday,Member,238
3914,2018-03-28,March,15,No,Wednesday,Casual,196
3915,2018-03-28,March,15,No,Wednesday,Member,299
3916,2018-03-28,March,16,No,Wednesday,Casual,78
3917,2018-03-28,March,16,No,Wednesday,Member,312
3918,2018-03-28,March,17,No,Wednesday,Casual,53
3919,2018-03-28,March,17,No,Wednesday,Member,440
3920,2018-03-28,March,18,No,Wednesday,Casual,42
3921,2018-03-28,March,18,No,Wednesday,Member,371
3922,2018-03-28,March,19,No,Wednesday,Casual,20
3923,2018-03-28,March,19,No,Wednesday,Member,302
3924,2018-03-28,March,20,No,Wednesday,Casual,23
3925,2018-03-28,March,20,No,Wednesday,Member,230
3926,2018-03-28,March,21,No,Wednesday,Casual,15
3927,2018-03-28,March,21,No,Wednesday,Member,138
3928,2018-03-28,March,22,No,Wednesday,Casual,23
3929,2018-03-28,March,22,No,Wednesday,Member,123
3930,2018-03-28,March,23,No,Wednesday,Casual,12
3931,2018-03-28,March,23,No,Wednesday,Member,79
3932,2018-03-29,March,0,No,Thursday,Casual,5
3933,2018-03-29,March,0,No,Thursday,Member,27
3934,2018-03-29,March,1,No,Thursday,Casual,2
3935,2018-03-29,March,1,No,Thursday,Member,17
3936,2018-03-29,March,2,No,Thursday,Casual,2
3937,2018-03-29,March,2,No,Thursday,Member,1
3938,2018-03-29,March,3,No,Thursday,Member,8
3939,2018-03-29,March,4,No,Thursday,Casual,1
3940,2018-03-29,March,4,No,Thursday,Member,18
3941,2018-03-29,March,5,No,Thursday,Casual,1
3942,2018-03-29,March,5,No,Thursday,Member,74
3943,2018-03-29,March,6,No,Thursday,Casual,7
3944,2018-03-29,March,6,No,Thursday,Member,240
3945,2018-03-29,March,7,No,Thursday,Casual,19
3946,2018-03-29,March,7,No,Thursday,Member,595
3947,2018-03-29,March,8,No,Thursday,Casual,69
3948,2018-03-29,March,8,No,Thursday,Member,975
3949,2018-03-29,March,9,No,Thursday,Casual,85
3950,2018-03-29,March,9,No,Thursday,Member,528
3951,2018-03-29,March,10,No,Thursday,Casual,169
3952,2018-03-29,March,10,No,Thursday,Member,229
3953,2018-03-29,March,11,No,Thursday,Casual,210
3954,2018-03-29,March,11,No,Thursday,Member,294
3955,2018-03-29,March,12,No,Thursday,Casual,248
3956,2018-03-29,March,12,No,Thursday,Member,372
3957,2018-03-29,March,13,No,Thursday,Casual,299
3958,2018-03-29,March,13,No,Thursday,Member,364
3959,2018-03-29,March,14,No,Thursday,Casual,338
3960,2018-03-29,March,14,No,Thursday,Member,357
3961,2018-03-29,March,15,No,Thursday,Casual,423
3962,2018-03-29,March,15,No,Thursday,Member,467
3963,2018-03-29,March,16,No,Thursday,Casual,363
3964,2018-03-29,March,16,No,Thursday,Member,713
3965,2018-03-29,March,17,No,Thursday,Casual,460
3966,2018-03-29,March,17,No,Thursday,Member,1277
3967,2018-03-29,March,18,No,Thursday,Casual,504
3968,2018-03-29,March,18,No,Thursday,Member,1131
3969,2018-03-29,March,19,No,Thursday,Casual,314
3970,2018-03-29,March,19,No,Thursday,Member,739
3971,2018-03-29,March,20,No,Thursday,Casual,221
3972,2018-03-29,March,20,No,Thursday,Member,443
3973,2018-03-29,March,21,No,Thursday,Casual,189
3974,2018-03-29,March,21,No,Thursday,Member,317
3975,2018-03-29,March,22,No,Thursday,Casual,122
3976,2018-03-29,March,22,No,Thursday,Member,236
3977,2018-03-29,March,23,No,Thursday,Casual,76
3978,2018-03-29,March,23,No,Thursday,Member,133
3979,2018-03-30,March,0,No,Friday,Casual,54
3980,2018-03-30,March,0,No,Friday,Member,84
3981,2018-03-30,March,1,No,Friday,Casual,26
3982,2018-03-30,March,1,No,Friday,Member,31
3983,2018-03-30,March,2,No,Friday,Casual,17
3984,2018-03-30,March,2,No,Friday,Member,26
3985,2018-03-30,March,3,No,Friday,Casual,6
3986,2018-03-30,March,3,No,Friday,Member,7
3987,2018-03-30,March,4,No,Friday,Casual,5
3988,2018-03-30,March,4,No,Friday,Member,16
3989,2018-03-30,March,5,No,Friday,Member,58
3990,2018-03-30,March,6,No,Friday,Casual,10
3991,2018-03-30,March,6,No,Friday,Member,196
3992,2018-03-30,March,7,No,Friday,Casual,29
3993,2018-03-30,March,7,No,Friday,Member,524
3994,2018-03-30,March,8,No,Friday,Casual,76
3995,2018-03-30,March,8,No,Friday,Member,912
3996,2018-03-30,March,9,No,Friday,Casual,158
3997,2018-03-30,March,9,No,Friday,Member,530
3998,2018-03-30,March,10,No,Friday,Casual,285
3999,2018-03-30,March,10,No,Friday,Member,316
4000,2018-03-30,March,11,No,Friday,Casual,320
4001,2018-03-30,March,11,No,Friday,Member,369
4002,2018-03-30,March,12,No,Friday,Casual,421
4003,2018-03-30,March,12,No,Friday,Member,401
4004,2018-03-30,March,13,No,Friday,Casual,312
4005,2018-03-30,March,13,No,Friday,Member,390
4006,2018-03-30,March,14,No,Friday,Casual,285
4007,2018-03-30,March,14,No,Friday,Member,390
4008,2018-03-30,March,15,No,Friday,Casual,306
4009,2018-03-30,March,15,No,Friday,Member,416
4010,2018-03-30,March,16,No,Friday,Casual,194
4011,2018-03-30,March,16,No,Friday,Member,548
4012,2018-03-30,March,17,No,Friday,Casual,279
4013,2018-03-30,March,17,No,Friday,Member,763
4014,2018-03-30,March,18,No,Friday,Casual,181
4015,2018-03-30,March,18,No,Friday,Member,607
4016,2018-03-30,March,19,No,Friday,Casual,218
4017,2018-03-30,March,19,No,Friday,Member,377
4018,2018-03-30,March,20,No,Friday,Casual,134
4019,2018-03-30,March,20,No,Friday,Member,237
4020,2018-03-30,March,21,No,Friday,Casual,125
4021,2018-03-30,March,21,No,Friday,Member,166
4022,2018-03-30,March,22,No,Friday,Casual,63
4023,2018-03-30,March,22,No,Friday,Member,129
4024,2018-03-30,March,23,No,Friday,Casual,37
4025,2018-03-30,March,23,No,Friday,Member,79
4026,2018-03-31,March,0,No,Saturday,Casual,9
4027,2018-03-31,March,0,No,Saturday,Member,63
4028,2018-03-31,March,1,No,Saturday,Casual,18
4029,2018-03-31,March,1,No,Saturday,Member,42
